traffic_report_id,published_date,issue_reported,latitude,longitude,address,traffic_report_status,hour
DDBB141078B540EC288D6E979A6711B536EC364B_1717505627,2024-06-04 12:53:47+00:00,Traffic Hazard,30.337189,-97.683412,8008-8110 Cameron Rd,ARCHIVED,12
855445439C828E15A36D1D2016C2E24C90B52C0F_1717505668,2024-06-04 12:54:28+00:00,COLLISION WITH INJURY,30.326149,-97.638548,8700-Blk OLD MANOR RD,ARCHIVED,12
B8498461241FA56517A1D18BF8BC626C97D3EA17_1717505907,2024-06-04 12:58:27+00:00,Traffic Hazard,30.443674,-97.742154,6010-6042 W Parmer Ln,ARCHIVED,12
8438CF44407BA4A7DA125113618754B60222B550_1717506293,2024-06-04 13:04:53+00:00,Crash Service,30.2166,-97.797303,5500 Menchaca Rd,ARCHIVED,13
A238EFA1E6BE785257FFA83915DC0E6EF13B355C_1717506608,2024-06-04 13:10:08+00:00,Traffic Hazard,30.221464,-97.674555,1513-1579 E Sh 71 Wb,ARCHIVED,13
85B3F5B04A998A8C4C2CA9D70A2A55BD5FEBBAE2_1717506983,2024-06-04 13:16:23+00:00,Traffic Hazard,30.26123,-97.736767,N Ih 35 Svrd Sb / E Cesar Chavez St,ARCHIVED,13
346F2749EFBE761597FD81E1C0CC286B1587910C_1717507972,2024-06-04 13:32:52+00:00,Crash Urgent,30.250134,-97.805921,3300-3319 S Capital Of Texas Hwy Nb,ARCHIVED,13
E1687F7478020253F747B6F9BAF48D571471B18C_1717508542,2024-06-04 13:42:22+00:00,Traffic Hazard,30.266837,-97.670843,3200-3316 183 Toll Sb,ARCHIVED,13
2679177AB72E21C72B67D96BEC06F5F0E2E70CD9_1717508809,2024-06-04 13:46:49+00:00,Crash Urgent,30.232262,-97.791287,4000-4316 Victory Dr,ARCHIVED,13
6DCD893290A7BAAAE34612719B32E34651AAB157_1717508847,2024-06-04 13:47:27+00:00,Traffic Hazard,30.278373,-97.690794,Luna St / E 12th St,ARCHIVED,13
D9B55863436F0FDA0DB648E8B219654141FC8270_1717509472,2024-06-04 13:57:52+00:00,Traffic Hazard,30.407895,-97.678047,1002-1032 W Parmer Ln,ARCHIVED,13
C92F34C01E24476CD2D063505C71FA32574481B1_1717509723,2024-06-04 14:02:03+00:00,Traffic Hazard,30.303616,-97.716038,E 45th St / Airport Blvd,ARCHIVED,14
871C239CCC397E937272817BA4B58F48AF0BC3BC_1717509967,2024-06-04 14:06:07+00:00,Traffic Hazard,30.229512,-97.828371,5400-5648 S Mopac Expy Sb,ARCHIVED,14
ADABAF1DC5B7F34B10D06F9F8D60E7204053A7C1_1717510129,2024-06-04 14:08:49+00:00,Crash Urgent,30.334924,-97.739809,5908 Burnet Rd,ARCHIVED,14
D9D1492C96AD97F85C42C0A1B99E8CD57E8DCE2E_1717510283,2024-06-04 14:11:23+00:00,Crash Urgent,30.329246,-97.650969,9208-9274 E Us 290 Hwy Svrd Wb,ARCHIVED,14
31000790222225F0C2D33C517CBEF665AD601A4B_1717510518,2024-06-04 14:15:18+00:00,COLLISION,30.448869,-97.656096,2700-blk W Pecan St,ARCHIVED,14
6C53D5A4945EC20E85EEE6BA10FA711C8606EBD0_1717511426,2024-06-04 14:30:26+00:00,Traffic Hazard,30.252973,-97.736083,20-25 N Ih 35 Svrd Nb,ARCHIVED,14
E6F8447A0C2028A9723BD1FCBBD48B0AA5F2EBA0_1717512016,2024-06-04 14:40:16+00:00,COLLISION,30.333208,-97.687019,1206-1432 E ANDERSON LN SVRD WB,ARCHIVED,14
3A8F35FDD6232E7B5FFFF2C41EAEAA7FE408C88B_1717512482,2024-06-04 14:48:02+00:00,Crash Service,30.175429,-97.780095,8113 S Ih 35 Svrd Nb,ARCHIVED,14
59DC237DF3D441B6D490394E32CD6A41B3358D2F_1717512589,2024-06-04 14:49:49+00:00,Traffic Hazard,30.367662,-97.769117,Long Point Dr / Greystone Dr,ARCHIVED,14
2ACFC192F7F74E84214FF5DDCBCE2BDAAA73C3A0_1717512597,2024-06-04 14:49:57+00:00,Crash Urgent,30.368689,-97.652182,11100-11105 Worn Sole Dr,ARCHIVED,14
F4647C599F9938F5990A0E45A9245A75C4C86950_1717512862,2024-06-04 14:54:22+00:00,Traffic Hazard,30.36325,-97.717383,8700 Research Blvd Nb,ARCHIVED,14
9B81AB8B62E90FA70A75B819D6F773CC281D6F75_1717513049,2024-06-04 14:57:29+00:00,Crash Urgent,30.406433,-97.642509,1113-1437 E Howard Ln,ARCHIVED,14
49DD744FF126341803FBB56A028DC0177C24F979_1717513804,2024-06-04 15:10:04+00:00,Crash Urgent,30.290857,-97.663472,5315 Ed Bluestein Blvd Svrd Nb,ARCHIVED,15
0EB7B29E307538E202BD733E1DF3A34884C5B5A8_1717514396,2024-06-04 15:19:56+00:00,Traffic Hazard,30.172454,-97.722003,Dee Gabriel Collins Rd / Mc Kinney Falls Pkwy,ARCHIVED,15
E371F482F5DDEBE058CCEC70432A6FEF7C6FC872_1717514795,2024-06-04 15:26:35+00:00,Traffic Hazard,30.257941,-97.787521,Barton Skwy / Spyglass Dr,ARCHIVED,15
E2FE2412EE50468A9D4867976FF86FD792AE55EE_1717515111,2024-06-04 15:31:51+00:00,Traffic Hazard,30.392265,-97.70826,Metric Blvd / W Braker Ln,ARCHIVED,15
4A1432C03DFFE532268819E1F8AB3083818ACE50_1717515488,2024-06-04 15:38:08+00:00,TRFC HAZD/ DEBRIS,30.426049,-97.643119,900-blk Sally Lunn Way,ARCHIVED,15
A1F9EBB629D421DA846278DBDDDACB353598EBFF_1717516367,2024-06-04 15:52:47+00:00,Crash Urgent,30.194606,-97.701386,Burleson Rd / Breckenridge Dr,ARCHIVED,15
01E3A3BB9CD2511B27D53D2F775104E07AC4F107_1717517079,2024-06-04 16:04:39+00:00,Traffic Hazard,30.207273,-97.715409,3505 Montopolis Dr,ARCHIVED,16
C84C7C86AC0619B3CD69A0F9D185EB5D6030D751_1717517274,2024-06-04 16:07:54+00:00,COLLISN/ LVNG SCN,30.360042,-97.512171,Tower Rd / Bois D Arc Rd,ARCHIVED,16
7913B58EA58F94C503B9830B71997A88E35BAF13_1717518108,2024-06-04 16:21:48+00:00,Crash Urgent,30.279831,-97.755698,1303 Lorrain St,ARCHIVED,16
C18599781823E7340AFF1F2B4D728F0FEBDEC4A6_1717518147,2024-06-04 16:22:27+00:00,COLLISION,30.227779,-97.821566,5600-blk Brodie Ln,ARCHIVED,16
30C7F38CFAC4993FB952CB0919DC36471D0B1F6F_1717518230,2024-06-04 16:23:50+00:00,COLLISION WITH INJURY,30.419553,-97.621172,1714-2014 Rendova Ln,ARCHIVED,16
F818D3A787EF337609399B092B4C3E0E4BF7D9E6_1717518294,2024-06-04 16:24:54+00:00,TRFC HAZD/ DEBRIS,30.233924,-97.907491,8328-8526 W Us 290 Hwy,ARCHIVED,16
8F851B7763C31844EA6A443A3FE35DE3EA3D4F10_1717519242,2024-06-04 16:40:42+00:00,LOOSE LIVESTOCK,30.088899,-97.674572,11346-11375 Maha Loop Rd,ARCHIVED,16
8C99E890FB1DC905B1E23FC12A520D0B6178F51A_1717520335,2024-06-04 16:58:55+00:00,Traffic Hazard,30.336785,-97.755956,N Mopac Expy Svrd Sb / Northland Dr,ARCHIVED,16
16E17C45C724580956A7BC61318DF498668D2508_1717520779,2024-06-04 17:06:19+00:00,Crash Service,30.241641,-97.758614,539 W Oltorf St,ARCHIVED,17
28BA0C2E163D433D4EC5EDC8982EE3A2146A0D24_1717520789,2024-06-04 17:06:29+00:00,COLLISN/ LVNG SCN,30.317175,-97.919419,2209 N Rimrock Dr,ARCHIVED,17
3618330405CD5B4442F29655D0FD0538A8AEBF83_1717520825,2024-06-04 17:07:05+00:00,TRFC HAZD/ DEBRIS,30.474378,-97.960312,19822-19929 Fm 1431 Rd,ARCHIVED,17
22578BD38EF7CE8C61CA0F4551751F7E861D015F_1717521210,2024-06-04 17:13:30+00:00,TRFC HAZD/ DEBRIS,30.295945,-97.827439,S Capital Of Texas Hwy Nb / Bee Caves Eb To Cap Tx Nb Ramp,ARCHIVED,17
DEFD225ED09903FC734751D6F9E1C07BE9D86A83_1717521275,2024-06-04 17:14:35+00:00,Crash Urgent,30.395763,-97.64749,1453 Bradbury Ln,ARCHIVED,17
B7341ADE93B73941045D59D28699793EECDF673D_1717522078,2024-06-04 17:27:58+00:00,Traffic Hazard,30.244808,-97.759206,2210 S 2nd St,ARCHIVED,17
8CBC3E572CC892F03DC08C8EE359C71AAB846DB6_1717522621,2024-06-04 17:37:01+00:00,TRFC HAZD/ DEBRIS,30.454136,-97.683178,3000-blk SHORELINE DR,ARCHIVED,17
B227683DD599B19550163F93DF6A091EEBC4FE14_1717523210,2024-06-04 17:46:50+00:00,Crash Urgent,30.278396,-97.772992,2411 Lake Austin Blvd,ARCHIVED,17
ADFB3113F827A8F0E2C41436C49511B2F5466B47_1717523319,2024-06-04 17:48:39+00:00,COLLISION,30.278005,-97.772437,2400-blk Lake Austin Blvd,ARCHIVED,17
9D634E9D726305D5B9A7D2E527F6C49DD3603F4F_1717523542,2024-06-04 17:52:22+00:00,Traffic Hazard,30.339413,-97.803469,Cedar St / N Capital Of Texas Hwy Nb,ARCHIVED,17
5071465A43CAC422CBF59350A6D40CC0635E266C_1717523899,2024-06-04 17:58:19+00:00,Traffic Hazard,30.432229,-97.728035,5014-5302 W Parmer Ln,ARCHIVED,17
819547D9BD3B29BDBE5CA0DF502A1EE0F7731D17_1717524329,2024-06-04 18:05:29+00:00,Crash Urgent,30.388684,-97.657821,12243 Chelsea Glen Pl,ARCHIVED,18
3433C310742F1C73C2CD2622BFC3CFB7C6D25350_1717524726,2024-06-04 18:12:06+00:00,Crash Urgent,30.182658,-97.847809,3400 W Slaughter Ln,ARCHIVED,18
E1687F7478020253F747B6F9BAF48D571471B18C_1717524883,2024-06-04 18:14:43+00:00,COLLISN/ LVNG SCN,30.411563,-97.421498,16900-BLK WELLS RD,ARCHIVED,18
748E3CF5795E1703267FD891905C54B15D2D2547_1717525069,2024-06-04 18:17:49+00:00,Traffic Hazard,30.301821,-97.715149,4500 N Ih 35 Nb,ARCHIVED,18
51C86E5A56854DBD8F91BCB9B15CF18A2F766032_1717526295,2024-06-04 18:38:15+00:00,Traffic Hazard,30.21182,-97.857727,8100 S Mopac Expy Sb,ARCHIVED,18
C11D13FD83B4BA20B841137B06C66D333550F2FC_1717526618,2024-06-04 18:43:38+00:00,Traffic Hazard,30.263513,-97.730942,E 5th St / Waller St,ARCHIVED,18
8B62E9BF889637023EC40BDA71AD6F24EE443C1A_1717526677,2024-06-04 18:44:37+00:00,Stalled Vehicle,30.21261,-97.65875,E Sh 71 Svrd Eb / Presidential Blvd,ARCHIVED,18
267F8AE4D60F1F431986432689DEE51E319E1924_1717527496,2024-06-04 18:58:16+00:00,Traffic Hazard,30.283722,-97.76515,N Mopac Expy Nb / W Cesar Chavez To Mopa Nb Ramp,ARCHIVED,18
FB35F43321FE5442C0B0FA21555042771B5BFBDF_1717528166,2024-06-04 19:09:26+00:00,Traffic Hazard,30.243939,-97.764334,W Oltorf St / S 5th St,ARCHIVED,19
CABB2209C2B6AC28CD023A92013A39E9F4D9FB0C_1717528174,2024-06-04 19:09:34+00:00,Stalled Vehicle,30.296214,-97.71894,3700 N IH 35 UPPER DECK SB,ARCHIVED,19
B4916DB7F02E43309DD837DF807056ADBBA18946_1717528727,2024-06-04 19:18:47+00:00,COLLISION,30.296341,-97.830679,6200 Fm 2244 Rd,ARCHIVED,19
F8C4F82A0BB5BC59B5F5DE23E91466CFE636D5BC_1717528755,2024-06-04 19:19:15+00:00,Traffic Hazard,30.230361,-97.788054,W Ben White Blvd Svrd Wb / Menchaca Rd,ARCHIVED,19
D68D511A802252FA03DE1BBB8519C655446E2054_1717529021,2024-06-04 19:23:41+00:00,COLLISION,30.296341,-97.830679,6200 Fm 2244 Rd,ARCHIVED,19
E34406E2ABB8FB744A5E9281A5BCFF011C260650_1717529514,2024-06-04 19:31:54+00:00,Traffic Hazard,30.316095,-97.745748,4407 Shoalwood Ave,ARCHIVED,19
CB852047223EB4C0EC2C483D9268EFB97861128A_1717529599,2024-06-04 19:33:19+00:00,Traffic Hazard,30.256892,-97.723952,1900-1916 E Cesar Chavez St,ARCHIVED,19
0815E831C7F892AEC1D270A225119713A6ED6F3A_1717529670,2024-06-04 19:34:30+00:00,TRFC HAZD/ DEBRIS,30.275314,-97.914136,W Sh 71 / Southwest Pkwy,ARCHIVED,19
32F1273225AB705A7DEDED07409CFC5820F25345_1717530209,2024-06-04 19:43:29+00:00,Traffic Hazard,30.437344,-97.69897,12900-14249 N Mopac Expy Nb,ARCHIVED,19
E7F9EFF0E81057A5C8FE41CABE4D9C6EEA82DAA0_1717530558,2024-06-04 19:49:18+00:00,Traffic Hazard,30.358391,-97.688588,E Rundberg Ln / N Ih 35 Svrd Sb,ARCHIVED,19
9638A01A04D42299718C6309475126CF6E62A459_1717530821,2024-06-04 19:53:41+00:00,Crash Service,30.27808,-97.736425,San Jacinto Blvd / E 17th St,ARCHIVED,19
71EA8C8066411034867A2D0BD2C4D1B56F45AF2B_1717531559,2024-06-04 20:05:59+00:00,COLLISN/ LVNG SCN,30.31439,-97.982247,14900-15033 VIA DEL CORSO DR,ARCHIVED,20
1F62B8ED2C054CF3BAB71F1B52CA8AEE33B4CF82_1717531757,2024-06-04 20:09:17+00:00,Crash Urgent,30.304933,-97.660118,6500-6571 ED BLUESTEIN BLVD SVRD NB,ARCHIVED,20
E191806F057D4764D052354C3DC525868B91D707_1717532008,2024-06-04 20:13:28+00:00,Crash Urgent,30.383985,-97.685148,704 W Scurry St,ARCHIVED,20
7353E3051F54AAD2559A3C0AF3FD6B7476032D34_1717532638,2024-06-04 20:23:58+00:00,COLLISION,30.349013,-97.554481,11300 E US 290 HWY WB,ARCHIVED,20
4758520F4C2D237EA28E5E67F237DE4D96276C85_1717533393,2024-06-04 20:36:33+00:00,Crash Service,30.272748,-97.741106,E 11th St / Congress Ave,ARCHIVED,20
57F65C30B490154C57284B8041B201206D440751_1717533869,2024-06-04 20:44:29+00:00,Crash Urgent,30.150771,-97.754281,E Slaughter Ln / Vertex Blvd,ARCHIVED,20
8CC3C1DF10AF3703F8D99BE09290114EF658B116_1717534396,2024-06-04 20:53:16+00:00,Traffic Hazard,30.235734,-97.793099,4011-4209 S Lamar Blvd Svrd Nb,ARCHIVED,20
7A20AC5AEB7C70ACDEAC71C9D4EBE7AC17F7CE7E_1717535274,2024-06-04 21:07:54+00:00,Stalled Vehicle,30.234282,-97.795623,S Lamar Blvd Svrd Nb / W Ben White Blvd Svrd Wb,ARCHIVED,21
E4BD9B6C49214CA8D8AD295FB4B1E7E79022DF16_1717535449,2024-06-04 21:10:49+00:00,COLLISION,30.361477,-97.717079,8600 RESEARCH BLVD SB,ARCHIVED,21
925A56FF63FA5B4BC5FCB03B000B740BA3D8015E_1717535625,2024-06-04 21:13:45+00:00,LOOSE LIVESTOCK,30.307954,-97.515105,PARSONS RD / LOCKWOOD RD,ARCHIVED,21
8554FE9EE0ED24D97CC3B500A33D4320C0FCD5A3_1717535718,2024-06-04 21:15:18+00:00,Crash Urgent,30.264656,-97.749118,San Antonio St / W Cesar Chavez St,ARCHIVED,21
08BC846FFF3A96EB1D36D184F604497CFF2F3727_1717535899,2024-06-04 21:18:19+00:00,COLLISION,30.425223,-97.67321,W Howard Ln / Maye Pl,ARCHIVED,21
DD2DFA50DC8FECA1E5303A87B2C6A42DB3EBE102_1717535901,2024-06-04 21:18:21+00:00,Crash Service,30.41321,-97.690718,1801 W PARMER LN,ARCHIVED,21
8422051640D7C9A740564EFF35FBDCE111C6C557_1717536419,2024-06-04 21:26:59+00:00,Crash Urgent,30.257361,-97.737383,Holly St / River St,ARCHIVED,21
2B669C9296380E84B1308058C9C5E6917A9510E9_1717537281,2024-06-04 21:41:21+00:00,Crash Urgent,30.212708,-97.877559,6209 Clarion Dr,ARCHIVED,21
F7582E683F6EE18F9F96A0AD2E2B538657F8F284_1717537635,2024-06-04 21:47:15+00:00,TRFC HAZD/ DEBRIS,30.29643,-97.831081,6100-6325 Fm 2244 Rd,ARCHIVED,21
7AA354EBD11CE97D09FB46CD0054261878FB9060_1717538054,2024-06-04 21:54:14+00:00,COLLISN/ LVNG SCN,30.316951,-97.623708,7600-blk Daffan Ln,ARCHIVED,21
05FA2DE99C48086B28D6E7A491A75F6F313AF79D_1717538086,2024-06-04 21:54:46+00:00,Crash Urgent,30.356845,-97.732504,2525 W Anderson Ln,ARCHIVED,21
27B37CBCD1DA7B04F8F78C990FE964C5804E0506_1717538454,2024-06-04 22:00:54+00:00,Crash Urgent,30.208581,-97.804844,MENCHACA RD / BERKELEY AVE,ARCHIVED,22
5B97F2CCB25ECA23648B004D2A87FE8158705549_1717538638,2024-06-04 22:03:58+00:00,COLLISION/PRIVATE PROPERTY,30.511915,-97.911318,18220 Fm 1431 Rd,ARCHIVED,22
081BE7C370BF9E7B4C6E696276C1B2D57623B26B_1717539733,2024-06-04 22:22:13+00:00,Crash Urgent,30.456255,-97.824953,11601-11803 N Fm 620 Rd,ARCHIVED,22
4B19229E380E9CA29673FDB967FD09CDCF4B5B44_1717540054,2024-06-04 22:27:34+00:00,Crash Service,30.266823,-97.734666,E 7th St / N Ih 35 Svrd Sb,ARCHIVED,22
0103B8C397F0C92E47D9D803B50740B2C6B015C3_1717540804,2024-06-04 22:40:04+00:00,COLLISN/ LVNG SCN,30.295734,-97.828261,6000-6009 Fm 2244 Rd,ARCHIVED,22
73CA0CCD6FF3D0CA58884DEAAAD9E042EC048A8F_1717541043,2024-06-04 22:44:03+00:00,COLLISION,30.11228,-97.811402,13300-14511 Old San Antonio Rd,ARCHIVED,22
B7553C6080F116F0115B1F080E03484B98292D8B_1717541207,2024-06-04 22:46:47+00:00,Crash Urgent,30.37643,-97.674538,800-849 E Braker Ln,ARCHIVED,22
3C4840CF1E3A9541B48135F0467D4846DF6E2781_1717541443,2024-06-04 22:50:43+00:00,Crash Urgent,30.278305,-97.730585,1600-1814 N Ih 35 Svrd Sb,ARCHIVED,22
906063F00D2555893E5C32E9249AE185AE689A7B_1717541837,2024-06-04 22:57:17+00:00,Crash Urgent,30.248413,-97.769947,S Lamar Blvd / W Oltorf St,ARCHIVED,22
99E8211A93F176BB670C12FB301CEBB68B0F01FA_1717543248,2024-06-04 23:20:48+00:00,COLLISN/ LVNG SCN,30.143702,-97.675181,7818 S Fm 973 Rd,ARCHIVED,23
6DBB169C06C09B479392E3A636171E8714B46023_1717543354,2024-06-04 23:22:34+00:00,TRFC HAZD/ DEBRIS,30.461992,-97.84469,2900-blk Cashell Wood Dr,ARCHIVED,23
DDAE89712E32F705260CB8BA6A159F8EC1D2A86A_1717543432,2024-06-04 23:23:52+00:00,TRFC HAZD/ DEBRIS,30.440477,-97.69461,3001-3311 W Wells Branch Pkwy,ARCHIVED,23
AC1AB23D6288711BE64A25BF13432BAF1E60B2BD_1717543440,2024-06-04 23:24:00+00:00,Crash Service,30.180613,-97.64661,S Fm 973 Rd / Pearce Ln,ARCHIVED,23
E6477EA575D0D5B1239E1E482793FB1BBF19CC19_1717543527,2024-06-04 23:25:27+00:00,COLLISION,30.159879,-97.694238,6901 S Us 183 Hwy,ARCHIVED,23
B5507C7CA8CFA4C51B7C97843E5E4525ED1AD06D_1717543559,2024-06-04 23:25:59+00:00,Traffic Hazard,30.358502,-97.68827,0 N Ih 35 Sb At E Rundberg Trn,ARCHIVED,23
042338D46C2028808F298DEC735DC7ADF0C162F6_1717543569,2024-06-04 23:26:09+00:00,Traffic Hazard,30.362954,-97.795502,6200-6506 FM 2222 RD,ARCHIVED,23
6FD599B68B363C01A1296645DA4305D3313EBB3F_1717543647,2024-06-04 23:27:27+00:00,Traffic Hazard,30.477564,-97.760826,14027-14225 N Sh 45 W Eb,ARCHIVED,23
67DE6A669490F0E6BF9D405BA4C66A2CD17CC2FF_1717543952,2024-06-04 23:32:32+00:00,Traffic Hazard,30.25745,-97.737698,N Ih 35 Svrd Sb / River St,ARCHIVED,23
8CE2F7CDC27D512A28746DB1E8895650F9355602_1717544031,2024-06-04 23:33:51+00:00,Crash Urgent,30.189123,-97.76791,BLUFF SPRINGS RD / E WILLIAM CANNON DR,ARCHIVED,23
731505E34829883E122EED58FCA8260CAF53AB98_1717544584,2024-06-04 23:43:04+00:00,TRFC HAZD/ DEBRIS,30.233516,-97.815111,4800-4964 W Us 290 Hwy Wb,ARCHIVED,23
C6944467DA0C65A08C39BB5A0314CC143936EAA3_1717544613,2024-06-04 23:43:33+00:00,Traffic Hazard,30.440362,-97.778083,12126 Hunters Chase Dr,ARCHIVED,23
8CB4EC6F85EDB9D735A0B4F9D9CBC2884DE0F50D_1717545422,2024-06-04 23:57:02+00:00,COLLISION,30.352115,-97.647173,10460-10464 Sprinkle Rd,ARCHIVED,23
8C12D571138FCE48A15AB55D1234F359312EA78F_1717545435,2024-06-04 23:57:15+00:00,Crash Service,30.18925,-97.767872,1700-blk E William Cannon Dr,ARCHIVED,23
539E322A4F4CC65780CE1E183AD98299538EC22C_1717545442,2024-06-04 23:57:22+00:00,COLLISION,30.25816,-97.611088,4713 N Fm 973 Rd,ARCHIVED,23
E90E88C880E48E96024E634381BA1AD4888E72E0_1717545484,2024-06-04 23:58:04+00:00,Crash Urgent,30.217984,-97.691772,7200-7645 E Ben White Blvd Eb,ARCHIVED,23
4E999D40954C92BF50A6B99FA69B04A76E9F55C3_1717545553,2024-06-04 23:59:13+00:00,COLLISION WITH INJURY,30.443986,-97.663991,1503 Barbergale St,ARCHIVED,23
B3AD32A369754EE7ACF23C5370CCF5B401604A78_1717545714,2024-06-05 00:01:54+00:00,Crash Urgent,30.242837,-97.752197,2111 S Congress Ave,ARCHIVED,0
64C84E952453CD25D3097C7CFB8BA8178A0D109F_1717545724,2024-06-05 00:02:04+00:00,Crash Urgent,30.252164,-97.748707,S Congress Ave / Academy Dr,ARCHIVED,0
29EA1EE6C8971D4AE9C0516A4CD4D561801E0861_1717546624,2024-06-05 00:17:04+00:00,COLLISION,30.145384,-97.673333,S Fm 973 Rd / Fm 812 Rd,ARCHIVED,0
85749E85B601375FBD6D6CFAF6694E582E08D0E6_1717546676,2024-06-05 00:17:56+00:00,Crash Urgent,30.356986,-97.732798,2545 W Anderson Ln,ARCHIVED,0
EE3EF93429ABA64BD0E6F7A0AF8299E6416CEEA4_1717546806,2024-06-05 00:20:06+00:00,Crash Urgent,30.363725,-97.715763,1626 Ohlen Rd,ARCHIVED,0
2D97D80F5AF467CAF6A638D16C539634E7B1B7A1_1717547152,2024-06-05 00:25:52+00:00,Crash Urgent,30.308831,-97.756332,1942 W 35TH ST,ARCHIVED,0
0CCC9BC1BB63CCC1F2123272DEF4A1963C2B60E5_1717547564,2024-06-05 00:32:44+00:00,Crash Service,30.336092,-97.700476,7513 N Ih 35 Svrd Nb,ARCHIVED,0
2B80090196FBBD61985EA7F2FC5C2F6AA4E1F134_1717548143,2024-06-05 00:42:23+00:00,Traffic Hazard,30.434449,-97.69518,2900 Century Park Blvd,ARCHIVED,0
C84AE5A29628044CBA70BED7589819F26AB3054B_1717548441,2024-06-05 00:47:21+00:00,COLLISION WITH INJURY,30.3371,-97.55537,E Brenham St / S San Marcos St,ARCHIVED,0
D1979B936C2CD632C16030D3129A53A175EBA857_1717548450,2024-06-05 00:47:30+00:00,COLLISION,30.335844,-97.552019,16700-16725 Blake Manor Rd,ARCHIVED,0
CCCFD063B99F899232D571D89D3F832308C0D0BC_1717548479,2024-06-05 00:47:59+00:00,Crash Urgent,30.231751,-97.717622,4548-4822 E Riverside Dr,ARCHIVED,0
13FEA2C0BAFEBF99CA1AF9FE5E0A15297040CDCE_1717548666,2024-06-05 00:51:06+00:00,TRFC HAZD/ DEBRIS,30.257233,-97.612085,10508-11515 Fm 969 Rd,ARCHIVED,0
1A5270E66ED4CA6B0227A4EBF6A959157221262B_1717549938,2024-06-05 01:12:18+00:00,Traffic Hazard,30.267169,-97.743353,100-122 W 5th St,ARCHIVED,1
84EAA7689F5C9BFACC13087E690A44360D129C74_1717549943,2024-06-05 01:12:23+00:00,LOOSE LIVESTOCK,30.030523,-97.674465,Fm 1854 / Camino Real,ARCHIVED,1
E5CB99E93E3A3839E702691C45D6CC28FFCABF9E_1717550012,2024-06-05 01:13:32+00:00,Crash Service,30.208379,-97.781911,5600 S 1st St,ARCHIVED,1
76ABF9772D9EDFE74F787CD517B07B884C98EA8F_1717550171,2024-06-05 01:16:11+00:00,COLLISION,30.180613,-97.64661,S Fm 973 Rd / Pearce Ln,ARCHIVED,1
B54681F4B90AF40D60F07266F34978535F8CA8C2_1717550545,2024-06-05 01:22:25+00:00,Crash Urgent,30.384802,-97.649195,12201 DESSAU RD,ARCHIVED,1
59BDEA78838432A6CD99117A73AFADD77C66410F_1717551200,2024-06-05 01:33:20+00:00,COLLISION,30.164132,-97.692798,S US 183 HWY NB / FM 812 RD,ARCHIVED,1
9D3E25533E3322D6248F322CC879F8307421807F_1717553262,2024-06-05 02:07:42+00:00,Traffic Hazard,30.26017,-97.73341,1105 E Cesar Chavez St,ARCHIVED,2
A7E22A900323A761815E81B9B310BA8652841557_1717553972,2024-06-05 02:19:32+00:00,Traffic Hazard,30.344305,-97.672944,FERGUSON LN / LEISURE DR,ARCHIVED,2
258635DEFA94EC462FBE0C1AF91C7B59BEF1D1E4_1717554257,2024-06-05 02:24:17+00:00,TRFC HAZD/ DEBRIS,30.316322,-97.872637,9302-9517 Fm 2244 Rd,ARCHIVED,2
896C6BF7832944DF18C8D5DB55B839DE023073C5_1717554318,2024-06-05 02:25:18+00:00,Traffic Hazard,30.330234,-97.626938,9523-9593 E Us 290 Hwy Svrd Eb,ARCHIVED,2
9492DFA1E0A89D7E4FAB574112C048FAF6EF87B3_1717554515,2024-06-05 02:28:35+00:00,Crash Urgent,30.42422,-97.671196,W Howard Ln / N Ih 35 Svrd Nb,ARCHIVED,2
B43F3811EC0A7D607F7E654EC866167ACB42336B_1717554960,2024-06-05 02:36:00+00:00,Traffic Hazard,30.473023,-97.780606,Broadmeade Ave / N Fm 620 Rd Nb,ARCHIVED,2
3E536CDE7E36C3398F011315FC5D7D2BEF1A5A56_1717555030,2024-06-05 02:37:10+00:00,TRFC HAZD/ DEBRIS,30.187936,-97.594751,4642-4712 E Sh 71 Eb,ARCHIVED,2
64738E27DC960EBDC22143DD8EA4B16B74029C8A_1717555857,2024-06-05 02:50:57+00:00,Crash Urgent,30.400185,-97.74247,Seton Center Pkwy / W Braker Ln,ARCHIVED,2
BA2E8AA59E4161EE5807078F7226C405FDE751A6_1717556347,2024-06-05 02:59:07+00:00,Traffic Hazard,30.392384,-97.725536,Burnet Rd / W Braker Ln,ARCHIVED,2
1784F0E37C1FDD6200C1E8B28E8CAAE5402E74E0_1717557751,2024-06-05 03:22:31+00:00,Crash Urgent,30.363067,-97.697058,W Rundberg Ln / N Lamar Blvd,ARCHIVED,3
E4FB11694CD7BAB54173D1D9664EB70B6B6B8A14_1717562131,2024-06-05 04:35:31+00:00,Crash Service,30.214006,-97.672586,Freight Ln / Rental Car Ln,ARCHIVED,4
2664C206999E7419517EE39E177797576A52201B_1717562306,2024-06-05 04:38:26+00:00,Crash Service,30.405292,-97.743453,11113 Research Blvd Svrd Nb,ARCHIVED,4
408B04556E4F7BC96957053A04E25A32AEFD920E_1717563230,2024-06-05 04:53:50+00:00,COLLISION,30.152833,-97.76908,1601 E Slaughter Ln,ARCHIVED,4
5CAA47A3E35D5C847E2666A8F9C82C5287640E40_1717563903,2024-06-05 05:05:03+00:00,TRFC HAZD/ DEBRIS,30.351225,-97.593764,12000 N SH 130 SVRD SB,ARCHIVED,5
