Test ID,GWD (m),Elevation,L (km),Slope (%),PGA (g),Target
21565,1.768948197,1.896993279,0.065056932,0.198494568,0.446919024,1
868,1.386529922,2.262563229,0.019661411,2.472229481,0.453612149,1
867,1.24844563,2.170299053,0.016788639,3.760083199,0.453612149,1
21509,1.851072073,2.099816799,0.081408323,0.42070502,0.446919024,1
28764,1.882594705,2.106438637,0.083855912,0.297979593,0.446919024,1
25093,1.882594705,2.106438637,0.084800947,0.297979593,0.446919024,1
24557,1.882594705,2.106438637,0.08624293,0.297979593,0.446919024,1
866,1.329990983,2.073396206,0.022364724,3.402103186,0.453612149,1
11580,1.062604547,2.503125906,0.393324882,2.404975176,0.483323067,0
38,1.549241304,2.096270561,0.018790676,1.791649103,0.429405868,1
21517,1.960909843,2.189352274,0.101762329,0.229923904,0.449359208,1
51,0.905126572,2.070093632,0.018703737,2.544300318,0.429405868,1
863,1.451813221,1.899962902,0.159124009,1.223049998,0.466190934,1
32692,2.078864813,2.227629662,0.146497177,0.438742816,0.449359208,1
1980,1.053209186,2.318742037,0.407014203,1.822930574,0.483323067,1
15602,1.666877985,2.095205307,0.179370665,0.779246151,0.442672133,1
39,1.744039297,2.0130198,0.04376372,0.440832794,0.42610991,1
21518,1.877221823,2.001992702,0.153501593,0.429460734,0.449359208,1
15795,1.703586102,2.48424387,0.369533006,0.586763561,0.476616412,1
52,1.404383779,2.121180058,0.019247439,2.626696587,0.42610991,1
15796,1.870576382,2.096639395,0.200310207,0.657798707,0.446013778,1
21571,1.744039297,2.144052505,0.066143643,0.674246252,0.42610991,1
24521,1.744039297,2.144052505,0.067411737,0.674246252,0.42610991,1
23807,1.744039297,2.144052505,0.067161366,0.674246252,0.42610991,1
27944,1.744039297,2.163837433,0.068663605,0.674246252,0.42610991,1
15797,2.726918221,2.753002882,0.134664944,2.577687979,0.459409773,0
27942,1.744039297,2.144052505,0.068344859,0.674246252,0.42610991,1
24523,1.744039297,2.163837433,0.069830549,0.674246252,0.42610991,1
23809,1.744039297,2.144052505,0.069539166,0.674246252,0.42610991,1
27945,1.744039297,2.163837433,0.071307359,0.674246252,0.42610991,1
27943,1.869850159,2.159450054,0.07088345,0.674246252,0.42610991,1
24524,1.869850159,2.197629929,0.072986156,0.674246252,0.42610991,1
23811,1.869850159,2.159450054,0.072481078,0.519532204,0.42610991,1
21573,1.885435343,2.145916462,0.063146346,0.160672694,0.42610991,1
15596,2.105926991,2.629403114,0.200576668,1.999998927,0.439341992,1
24525,1.869850159,2.197629929,0.076357143,0.519532204,0.42610991,1
23812,1.869850159,2.197629929,0.07609857,0.519532204,0.42610991,1
24517,1.885435343,2.147270918,0.067295551,0.17154792,0.42610991,1
21572,1.869850159,2.180877447,0.078491842,0.519532204,0.42610991,1
23813,1.885435343,2.148082733,0.067254082,0.160672694,0.42610991,1
24518,1.885435343,2.141184568,0.073244586,0.17154792,0.42610991,1
23815,1.885435343,2.156719685,0.073521109,0.160672694,0.42610991,1
21574,1.885435343,2.156719685,0.075817342,0.17154792,0.42610991,1
23816,1.869850159,2.166890144,0.083701342,0.125495911,0.42610991,1
24519,1.869850159,2.166890144,0.087272979,0.125495911,0.42610991,1
27948,1.869850159,2.200490952,0.089805442,0.125495911,0.42610991,1
23817,1.869850159,2.197856665,0.087245467,0.125495911,0.42610991,1
21575,1.885435343,2.182912827,0.078143724,0.190712363,0.42610991,1
24520,1.869850159,2.197856665,0.089427262,0.125495911,0.42610991,1
24526,1.885435343,2.182912827,0.07911305,0.190712363,0.42610991,1
27947,1.869850159,2.197856665,0.091049893,0.125495911,0.42610991,1
27985,1.885435343,2.182912827,0.080048958,0.190712363,0.42610991,1
23819,1.885435343,2.182912827,0.079388387,0.190712363,0.42610991,1
27949,1.885435343,2.220069647,0.090031916,0.125495911,0.42610991,1
1989,1.722766519,2.937871218,0.457952282,3.533336163,0.480047733,0
28675,1.840219736,2.103184223,0.063329263,0.381405473,0.42610991,1
27983,1.885435343,2.182912827,0.080362762,0.190712363,0.42610991,1
24527,1.885435343,2.182912827,0.081483174,0.190712363,0.42610991,1
27946,1.869850159,2.197856665,0.091359147,0.125495911,0.42610991,1
27986,1.885435343,2.174401045,0.082671174,0.190712363,0.42610991,1
28689,1.840219736,2.103184223,0.063493781,0.558118522,0.42610991,1
23820,1.885435343,2.182912827,0.081760516,0.190712363,0.42610991,1
27979,1.786761522,2.133733273,0.063597204,0.558118522,0.42610991,1
24528,1.885435343,2.174401045,0.084550367,0.190712363,0.42610991,1
27984,1.885435343,2.182912827,0.083253331,0.190712363,0.42610991,1
23821,1.921622276,2.132128,0.084955437,0.190712363,0.42610991,1
24529,1.921622276,2.152367115,0.088169741,0.190712363,0.42610991,1
23822,1.921622276,2.152367115,0.088674422,0.190712363,0.42610991,1
32015,1.874950647,2.141278028,0.06856892,0.558118522,0.42610991,1
21576,1.921622276,2.152367115,0.09028222,0.190712363,0.42610991,1
854,2.233560085,2.180943966,0.259406555,4.536957264,0.466190934,1
28676,1.874950647,2.074365616,0.06348679,0.336710513,0.42610991,1
28688,1.874950647,2.074365616,0.063382111,0.336710513,0.42610991,1
32016,1.874950647,2.074365616,0.064416981,0.336710513,0.42610991,1
43,1.820144415,2.224876165,0.03457804,1.039747238,0.42282483,1
27978,1.874950647,2.074365616,0.065816623,0.336710513,0.42610991,1
27928,1.874950647,2.111576557,0.081112352,0.336710513,0.42610991,1
15598,1.594740629,2.179958582,0.230435093,0.756625473,0.43602404,1
27980,1.911202192,2.119664192,0.091603474,0.386098593,0.42610991,1
7737,2.407810926,2.725871086,0.183984058,1.069176197,0.45848909,0
32017,1.874950647,2.104065418,0.076220491,0.336710513,0.428565413,1
32018,1.874950647,2.104065418,0.075429704,0.336710513,0.428565413,1
28677,1.820144415,2.071547508,0.063948622,0.35069257,0.428565413,1
28687,1.820144415,2.050038576,0.062713851,0.35069257,0.428565413,1
27929,1.874950647,2.100177288,0.08056205,0.614052296,0.428565413,1
27977,1.820144415,2.050038576,0.065715664,0.35069257,0.428565413,1
32019,1.820144415,2.055026531,0.062809165,0.493038297,0.425282389,1
27981,1.874950647,2.151438236,0.092996737,0.614052296,0.428565413,1
11037,2.129765749,2.657177448,0.24759144,1.533617496,0.465243071,0
4474,2.129765749,1.985872746,0.247141858,1.533617496,0.465243071,0
54325,2.548453331,2.896306992,0.257698113,0.135461554,0.465243071,0
869,2.007479906,1.898420334,0.244417088,0.336373806,0.451791525,0
24531,1.926203847,2.138345718,0.063073266,0.493038297,0.425282389,1
25085,1.926203847,2.138345718,0.06501215,0.493038297,0.425282389,1
27921,1.926203847,2.138345718,0.065604386,0.493038297,0.425282389,1
32021,1.974448562,2.090863705,0.093031067,0.614052296,0.428565413,1
32022,1.974448562,2.090863705,0.092488424,0.614052296,0.428565413,1
32020,1.974448562,2.066627026,0.079916704,0.56971699,0.428565413,1
28679,1.926203847,2.169293642,0.069428017,0.624862611,0.425282389,1
27982,1.974448562,2.143716097,0.095689212,0.276910007,0.428565413,1
7690,2.129765749,2.78116107,0.263435091,2.167355299,0.465243071,0
27924,1.926203847,2.169293642,0.065667927,0.624862611,0.425282389,1
11533,2.404795408,2.651595831,0.29565131,1.134964824,0.468662947,0
27923,1.926203847,2.169293642,0.069714842,0.624862611,0.425282389,1
21519,1.926203847,2.07467556,0.081203648,0.56971699,0.428565413,1
21521,1.926203847,2.212426186,0.065665798,0.624862611,0.425282389,1
32023,1.974448562,2.136242628,0.091822055,0.56971699,0.428565413,1
24746,1.926203847,2.25422287,0.062116076,0.715356529,0.425282389,1
25238,1.926203847,2.25422287,0.061864571,0.715356529,0.425282389,1
32271,1.873438478,2.123853445,0.061146366,0.715356529,0.425282389,1
32024,1.926203847,2.23089695,0.091837789,0.56971699,0.428565413,1
47784,1.974448562,2.296306372,0.112680636,0.276910007,0.428565413,1
5514,2.270478725,2.763350248,0.285367256,1.741549134,0.465243071,0
21511,2.094861746,2.243829012,0.095957634,0.292412251,0.428565413,1
17317,2.197466373,2.310617208,0.24258527,1.88557899,0.455136269,0
21522,2.094861746,2.286684275,0.07615531,0.534855604,0.425282389,1
25083,2.094861746,2.347091198,0.087729712,0.534855604,0.425282389,1
28680,2.094861746,2.285834789,0.090236895,0.534855604,0.425282389,1
43748,2.269456863,2.312308073,0.256389482,0.627878129,0.455136269,0
24530,2.094861746,2.285834789,0.091275931,0.534855604,0.425282389,1
36,2.133839846,2.228987455,0.332686315,0.645280004,0.44510892,0
32066,2.094861746,2.420839548,0.073117032,0.362853259,0.425282389,1
38431,2.156915665,2.233113527,0.252968228,0.609791636,0.45848909,0
43908,2.197466373,2.398144007,0.255908327,0.445442528,0.45848909,0
43746,2.269456863,2.345762253,0.266113414,0.627878129,0.455136269,0
17316,2.221979141,2.257677078,0.262961852,0.872447789,0.455136269,0
32025,1.973589659,2.25617981,0.059995288,0.362853259,0.425282389,1
5530,2.095891476,2.242025375,0.282949297,0.667516351,0.455136269,0
37467,2.097750425,2.301219225,0.095048012,0.245779082,0.425282389,1
4536,2.125595331,2.36148572,0.304021399,0.946457267,0.465243071,0
43751,2.095891476,2.11365056,0.288261794,0.509984493,0.455136269,0
11039,1.865722775,2.394909382,0.357606603,2.960138559,0.468662947,1
5533,2.156714201,2.371539354,0.268188026,0.420667946,0.45848909,0
38432,2.202079773,2.552314997,0.267700952,0.631516933,0.45848909,0
43907,2.104586124,2.314227343,0.271153472,0.534211278,0.455136269,0
15599,1.911787868,2.110496998,0.181858492,0.630835652,0.428565413,1
37462,2.097750425,2.275939465,0.07654879,0.058052529,0.425282389,1
37468,2.093071461,2.327736616,0.069050831,0.058052529,0.425282389,1
37466,2.093071461,2.256970167,0.068064366,0.058052529,0.425282389,1
43747,2.057000875,2.333708286,0.281528392,0.698866189,0.455136269,0
28686,2.097750425,2.330292225,0.100058048,0.203440204,0.425282389,1
53,1.975361586,2.214461327,0.021079502,3.293676376,0.425282389,1
11227,2.202079773,2.432447433,0.276575212,0.514288723,0.45848909,0
19927,2.202079773,2.432447433,0.276575212,0.514288723,0.45848909,0
11228,2.06429863,2.35682869,0.29803088,1.394453287,0.46185559,0
37461,2.093071461,2.263415575,0.050086694,0.520627439,0.425282389,1
38433,2.354515076,2.911322594,0.279766494,0.436656177,0.45848909,0
43745,2.137904882,2.289794922,0.294493897,0.58386606,0.455136269,0
43752,2.104586124,2.234756947,0.289569565,0.50647521,0.455136269,0
37463,2.097750425,2.223278046,0.081564398,0.317613691,0.425282389,1
5529,2.095891476,2.091179371,0.307451155,0.627181232,0.455136269,0
5062,2.125595331,2.4175179,0.33642587,0.098311573,0.465243071,0
28685,1.970472336,2.105570316,0.146131243,0.028268185,0.428565413,0
5532,2.156714201,2.284668207,0.298777373,0.232941821,0.45848909,0
43750,1.953772306,2.111107111,0.321374382,0.627181232,0.455136269,0
9325,2.222200871,2.54022193,0.372058697,0.067862719,0.465243071,0
11034,1.993664742,2.378537416,0.303408176,0.904942811,0.45848909,0
33096,2.136233091,2.091991901,0.34627896,0.303980619,0.451791525,0
54072,2.013403654,2.038404703,0.345629222,0.303980619,0.451791525,0
25543,2.4001894,2.311145544,0.37184274,0.522790909,0.451791525,0
29094,2.076128721,2.084867239,0.316229179,0.853865802,0.455136269,0
29992,2.076128721,2.131557226,0.315026496,0.59791857,0.455136269,0
5531,2.076128721,2.123414993,0.316749992,0.853865802,0.455136269,0
25574,2.279206276,2.180202007,0.381414146,0.749254584,0.451791525,0
8441,1.906484842,2.671926498,0.575049445,5.269128799,0.479125261,0
24896,2.013403654,1.992443085,0.350253528,0.498427331,0.455136269,0
11023,1.993664742,2.285983086,0.3199757,1.058281898,0.46185559,0
54071,2.013403654,1.919839859,0.356292676,0.334190875,0.451791525,0
28681,2.103792429,2.355968475,0.084918668,0.485657394,0.425282389,1
31728,3.875039339,5.528764248,0.597456525,2.49661541,0.482549578,0
4975,2.237924576,2.173683167,0.417390979,0.417386353,0.448448122,0
28684,1.97640264,2.117380142,0.139393533,0.63121742,0.428565413,0
11232,2.129768133,2.492419243,0.405884112,0.441383243,0.468662947,0
10406,2.267228365,2.242985725,0.342323245,0.453434885,0.455136269,0
9853,2.078499079,1.972252488,0.35846714,0.886027694,0.455136269,0
5263,2.078499079,2.006548643,0.358198709,0.886027694,0.455136269,0
30025,2.097318888,2.184988737,0.429214848,0.379810363,0.44510892,0
875,2.234477043,2.699171782,0.562305924,0.969270706,0.475624919,0
18641,1.998737335,2.062410355,0.382692521,0.664082408,0.454220444,0
9292,1.998737335,1.919725657,0.378362324,0.060451314,0.454220444,0
30818,2.247414589,2.299338818,0.359430056,1.138359547,0.457569718,0
871,1.859751105,2.118541002,0.35141248,0.533844531,0.464306563,0
38336,2.183013678,2.166952133,0.417520305,0.779208302,0.454220444,0
14954,1.915333986,1.897524476,0.435342458,0.314166129,0.447540998,0
25576,2.305824757,2.15944767,0.412555908,0.576196074,0.454220444,0
33711,2.154206038,2.144183397,0.443164439,0.46232152,0.447540998,0
25577,1.976263642,2.139253616,0.440132285,0.571215868,0.447540998,0
18643,2.18991065,2.13651824,0.401898597,0.310668886,0.454220444,0
858,2.234477043,2.819277763,0.571349841,0.793599069,0.47812593,0
28683,2.13312006,2.373204231,0.092059425,0.67328918,0.42772907,1
5528,2.048439741,2.157368422,0.380407349,0.709719241,0.457569718,0
8440,2.045182467,2.288284063,0.449683082,0.357239425,0.471138835,1
28682,1.990131617,2.21852684,0.137761611,0.612021387,0.431008697,0
25579,2.305824757,2.081468344,0.431131296,1.291948438,0.454220444,0
872,1.674326777,2.117052317,0.456779557,3.421101093,0.471138835,0
6534,2.110080481,2.052506685,0.432120248,1.291948438,0.454220444,0
14931,1.907662392,1.98222661,0.440245016,0.242701024,0.444212019,0
5344,1.965188742,2.41433692,0.411878955,0.59056139,0.467706025,0
33712,2.165385485,2.22740531,0.464752533,0.676127613,0.447540998,0
7689,2.036254168,2.035563946,0.402255932,0.772628784,0.457569718,0
30024,2.055215597,2.153915405,0.46649514,0.834995389,0.447540998,0
7740,1.593834996,1.744401336,0.429504172,0.166841596,0.440895408,0
74,1.736142755,1.873813629,0.445724767,0.516674459,0.440895408,0
27575,2.110080481,1.961878538,0.443091108,1.000696301,0.454220444,0
32068,1.968878508,2.232030869,0.133773735,0.885947287,0.431008697,0
4680,2.235754251,2.131948709,0.47092835,0.336764812,0.450878561,0
25582,2.072233915,2.112802744,0.476411153,0.380486548,0.447540998,0
14096,2.64056468,3.118181944,0.03532731,4.66536808,0.424456805,0
4400,2.189846516,2.074612141,0.476693684,0.945106268,0.450878561,0
7525,2.072233915,2.173510313,0.477169469,0.150631785,0.447540998,0
38475,2.048421144,1.822041392,0.444124514,0.423352629,0.454220444,0
40482,2.030659914,2.09526062,0.478953225,0.457265109,0.444212019,0
32067,2.144374132,2.497190475,0.08188341,0.752122164,0.42772907,1
25583,1.593834996,1.787882924,0.456631307,0.691802442,0.440895408,0
11535,1.871719003,1.988860846,0.4029305,0.463184118,0.460930079,0
38473,2.039879322,1.784588099,0.448070458,0.499212414,0.454220444,0
4799,2.060998201,1.912459373,0.492521753,0.4009175,0.450878561,0
4397,1.70791471,1.606973171,0.428236728,1.031856537,0.437589586,0
38474,2.022816658,1.913337708,0.461735525,0.361823142,0.454220444,0
38301,3.475307465,3.356515408,0.044242034,3.295177221,0.424456805,1
6276,1.768569112,1.882641435,0.445703359,1.131210923,0.437589586,0
45242,2.245827436,2.11951685,0.496286385,0.320257843,0.450878561,0
51818,1.70791471,1.83282733,0.441630991,0.867415547,0.437589586,0
36958,1.774550915,1.865040302,0.457090221,1.147565842,0.440895408,0
5063,1.786278963,2.076191187,0.419627059,0.850313902,0.460930079,0
14932,2.245827436,2.139778614,0.503252851,0.267805547,0.450878561,0
5061,2.166048288,2.492826462,0.505284594,0.719465137,0.471138835,0
7692,1.922833204,2.308995247,0.467717518,0.369069606,0.467706025,0
37282,1.786278963,1.986084104,0.42149574,0.685860693,0.460930079,0
25586,1.841551542,1.94003427,0.487314453,0.632377028,0.440895408,0
25587,1.64286387,1.937651396,0.486835572,0.60849756,0.440895408,0
5058,1.717496514,2.143274546,0.487818629,1.192645669,0.467706025,0
5181,1.957662821,2.038466692,0.515079144,0.610156357,0.447540998,0
45240,2.060998201,2.020325661,0.51684898,0.87997812,0.450878561,0
7444,1.871719003,2.074080229,0.433974555,0.192659944,0.460930079,0
4543,1.567758799,2.114273787,0.494896166,0.902337492,0.467706025,0
25590,1.803824782,1.910057306,0.493229723,0.564174354,0.440895408,0
44,2.713623524,2.782362461,0.01403243,3.379864931,0.42772907,1
7738,1.775015354,1.808766961,0.452582662,2.03102541,0.457569718,0
69,1.92957139,1.828269124,0.444060892,0.515611947,0.437589586,0
23982,2.026702166,2.044201374,0.471795105,0.997203588,0.437589586,0
9052,2.026702166,2.008179903,0.4779281,1.119201541,0.440895408,0
25591,1.878047705,2.080673218,0.525609971,0.348475367,0.447540998,0
37750,1.988823295,2.108760834,0.513555546,0.456206471,0.444212019,0
37283,1.855982184,2.020779371,0.449287263,0.614325583,0.457569718,0
30824,1.949577451,2.021349907,0.477617111,1.58206141,0.437589586,0
62,1.631287217,1.75548625,0.21913511,0.494027734,0.431008697,0
41573,2.177239418,2.012800932,0.537554192,0.69465816,0.450878561,0
5060,2.109565496,2.485610485,0.477693611,0.505582213,0.464306563,1
874,1.670124888,2.296986341,0.584350941,5.304195404,0.47461459,1
5189,1.949577451,2.056481361,0.463657682,1.328229666,0.437589586,0
54241,1.901007056,1.762096405,0.528904282,1.087731004,0.454220444,0
37749,1.988823295,2.166561127,0.531197202,0.233503222,0.444212019,0
25594,1.878047705,1.880553484,0.552641055,0.991861463,0.447540998,0
13123,1.97980547,2.517393827,0.558813644,0.404402494,0.471138835,0
25080,2.730377436,3.825716257,0.664461216,2.279886007,0.47812593,0
5634,2.25507021,2.649456024,0.488608658,1.056003332,0.464306563,0
43699,1.947366357,2.084523678,0.537956383,0.196038246,0.440895408,0
43698,1.851009607,2.040312529,0.537625589,0.476547927,0.440895408,0
6467,1.816839218,1.937604189,0.556902565,0.748368979,0.444212019,0
17633,1.718826056,1.811603189,0.535128011,0.397375911,0.440895408,0
25597,2.0479846,2.558478594,0.61172692,0.836046815,0.47812593,1
25598,2.25507021,2.740496635,0.493548558,0.747244239,0.464306563,0
25599,1.718826056,2.016949892,0.535419648,0.986112773,0.440895408,0
4700,2.189187288,2.319607019,0.501158396,0.39855054,0.440895408,0
39020,2.082149029,2.121004343,0.561634864,0.098107591,0.450878561,0
870,1.818582296,1.751533389,0.513163796,0.69422996,0.454220444,0
37748,1.922151208,2.10673666,0.550244302,0.316656053,0.444212019,0
873,1.838897347,2.382632494,0.587408976,3.65614295,0.47461459,1
54243,1.948470473,1.838089943,0.553069935,1.063705325,0.450878561,0
25078,2.747469425,3.742196321,0.658031754,2.766084671,0.47812593,0
11230,2.215117931,2.634741783,0.48518848,0.364646524,0.460930079,0
30017,2.077531338,2.053777933,0.558587491,1.063705325,0.450878561,0
54242,2.077531338,1.763389111,0.556008191,1.063705325,0.450878561,0
18642,1.856241107,1.941051841,0.577239887,0.985720754,0.447540998,0
25602,2.069286108,1.96966958,0.530396574,1.579191208,0.440895408,0
11534,1.886175394,2.010017633,0.498346421,0.554504871,0.457569718,0
38469,1.818582296,1.927653909,0.518935562,0.964797735,0.454220444,0
7668,1.948470473,1.787592173,0.552602104,1.335927486,0.454220444,0
10430,2.25507021,2.608902216,0.501217491,0.747244239,0.464306563,0
43697,1.851009607,2.002305269,0.552936868,0.764443755,0.440895408,0
54,2.305189371,2.748543501,0.009784098,4.846558571,0.42772907,0
30021,2.131475687,2.052613497,0.57783197,0.167850479,0.450878561,0
27687,1.906570911,2.53569603,0.621353172,0.890205324,0.47461459,0
25604,2.214852095,2.567361832,0.521683946,1.3888731,0.464306563,0
5224,1.70667243,1.590813994,0.584618438,0.106999189,0.449973583,0
5059,2.214852095,2.696896076,0.522761602,1.173241973,0.466765434,0
27508,2.151115417,2.077378988,0.582215001,0.202759147,0.45330894,0
25608,2.020857811,2.690000057,0.652842011,1.024891734,0.480628461,0
38468,1.954708815,1.980859876,0.540187099,0.488145292,0.456653953,0
11046,1.883374214,2.53786993,0.604062555,0.688106775,0.473620474,1
38956,2.065591812,2.081423044,0.599182428,0.406240523,0.45330894,0
38467,1.954708815,1.942806125,0.543548195,0.488145292,0.456653953,0
5053,2.713629723,3.517152786,0.67968193,2.017420053,0.480628461,0
25609,2.040771484,2.239152908,0.471715773,0.610618651,0.440020859,0
40023,1.789783239,1.923719525,0.606315598,0.341901779,0.449973583,0
25610,2.151115417,2.044961929,0.592985605,0.458297551,0.45330894,0
27507,2.114169598,2.076744318,0.602276107,0.743886054,0.45330894,0
27688,1.921986938,2.62745595,0.6522528,0.461308688,0.477107465,1
5180,1.94443655,2.073415518,0.598376129,0.339874029,0.446644723,0
53811,1.803311825,1.979939818,0.563861318,0.450925887,0.443326533,1
24451,1.956314564,2.001194715,0.602207318,0.778985202,0.446644723,0
13183,1.597689986,1.8525244,0.616567165,0.622397602,0.446644723,0
6285,2.004889965,1.960000038,0.623002818,0.364075243,0.45330894,0
25611,1.987099886,2.129103899,0.618743427,0.204188734,0.45330894,0
25613,2.331013441,3.369788408,0.683125766,2.788914919,0.480628461,0
5162,2.127114296,2.076021433,0.618393332,0.085590087,0.45330894,0
13716,2.013827801,2.082854986,0.384760369,0.821370184,0.440020859,0
4676,1.802641869,1.963908911,0.624760256,0.852893293,0.446644723,0
5223,1.73548913,1.919667602,0.574325365,0.830118716,0.443326533,1
25614,2.176934958,2.307532787,0.444399556,0.651072741,0.440020859,0
21350,1.535656452,2.200452328,0.592490748,1.243416071,0.470175952,0
35050,2.205736399,2.376974106,0.426392385,0.402569652,0.440020859,0
5534,1.89268887,1.852018595,0.586440328,0.749231875,0.456653953,0
4541,2.325806379,2.684739113,0.55389817,0.41661042,0.463378906,0
35049,1.985182285,2.260809898,0.3989368,1.272753477,0.440020859,0
7445,1.382155299,2.231713057,0.626029311,1.796391368,0.473620474,0
10604,1.67140007,2.27422142,0.644283991,0.284947217,0.473620474,0
4675,1.727919817,1.865422249,0.644379655,0.395898342,0.446644723,0
14283,2.131289959,2.296097994,0.472603479,0.451767564,0.443326533,1
38853,2.127114296,1.977825284,0.641060738,0.744356096,0.45330894,0
39630,2.127114296,1.977825284,0.641060738,0.744356096,0.45330894,0
4398,1.88626349,1.793023467,0.6531629,0.385342479,0.45330894,0
6535,1.382155299,1.931800842,0.635771361,0.428820789,0.473620474,0
25618,1.985182285,2.385757923,0.391326832,1.18490088,0.440020859,0
75,1.802544475,1.871964574,0.599094454,0.496865988,0.446644723,1
5704,1.783911705,1.932032108,0.625613041,0.592144907,0.446644723,0
25619,2.18206501,2.528826714,0.482562882,0.227325067,0.443326533,1
68,2.083385468,2.086472273,0.282985184,0.720820367,0.436723828,0
25620,2.192026138,2.416274071,0.414376199,0.189621791,0.440020859,0
4540,1.808593869,2.371294022,0.600737889,0.475440711,0.466765434,0
25625,2.17632699,2.444791794,0.482558369,0.239795178,0.443326533,1
37535,2.121473074,2.119530678,0.660642316,0.207364276,0.456653953,0
16266,1.684691429,1.99967885,0.639486013,0.155890837,0.446644723,0
25626,1.818415165,1.988391995,0.681846197,0.835276663,0.45330894,0
37534,2.079230309,1.940639734,0.673390764,0.78796196,0.45330894,0
55,2.028212309,2.216116667,0.016687865,4.263811111,0.430166602,1
25628,1.783911705,1.977165699,0.627747866,0.279113799,0.446644723,0
51811,2.17632699,2.437789679,0.497783869,1.403311968,0.443326533,1
49825,1.555300117,1.979777575,0.662274212,0.064336732,0.446644723,0
877,1.253596544,1.98193121,0.687184539,0.280006737,0.473620474,1
25633,1.771555424,2.077590704,0.596673952,0.402542114,0.446644723,0
43883,2.52439642,3.685811281,0.081906403,5.434841633,0.426905036,1
16452,1.46976757,2.259532452,0.722553852,0.858378351,0.477107465,1
5057,1.855558872,2.371657133,0.627427217,0.435430199,0.466765434,0
88,1.529225349,1.588624835,0.715604738,1.183120966,0.449973583,0
1983,1.948911786,2.214234114,0.71380363,0.482156992,0.45330894,0
7693,1.855558872,2.451011896,0.631627517,0.506512284,0.466765434,0
11539,1.389030576,2.229301453,0.675717366,0.862098873,0.470175952,1
4677,1.771555424,2.017719984,0.597971082,0.110932641,0.446644723,0
31672,1.97192049,1.960000038,0.708321075,0.319562435,0.45330894,0
25637,1.955878496,1.968882799,0.716255842,0.371641397,0.45330894,0
43884,3.417379856,3.43343854,0.097345716,4.352374077,0.426905036,1
13717,1.873265028,1.96163547,0.727147905,0.300735682,0.45330894,0
38476,1.791396618,2.204310179,0.058325045,1.377932906,0.430166602,1
9858,1.427253366,2.044401884,0.662743693,0.107859403,0.466765434,1
15322,1.966798663,1.89570415,0.709444413,0.736912847,0.45330894,0
38477,1.791396618,2.162890196,0.047181488,1.223984361,0.430166602,1
17635,1.941298008,1.876502872,0.690111442,0.445976317,0.456653953,0
63,2.051706791,2.097892284,0.179280716,0.79524827,0.436723828,0
51810,2.046307087,2.381589651,0.49226201,0.628093362,0.443326533,1
17632,1.786012411,2.013705492,0.355197157,1.268666625,0.440020859,0
38478,2.246314049,2.360929012,0.070790213,1.377932906,0.430166602,1
29346,1.305920839,1.849132061,0.735688827,1.07776463,0.449973583,0
49824,1.380513549,1.883306861,0.655363402,0.866118968,0.446644723,0
22359,1.835075855,1.872369409,0.737541506,0.27261138,0.45330894,0
70,1.952576637,2.303673267,0.451480662,1.006558418,0.443326533,1
5225,1.293144464,1.639999986,0.703645487,0.696222425,0.446644723,0
39021,1.997969508,1.923216581,0.728352625,0.76025182,0.45330894,0
13798,1.835075855,1.961548209,0.744324511,0.349785596,0.45330894,0
25644,1.301363587,1.941149235,0.700603695,0.996071875,0.470175952,1
32229,1.301363587,1.941149235,0.70072273,0.996071875,0.470175952,1
15991,2.246314049,2.6294806,0.092185823,1.628185272,0.432600677,1
4547,1.717401266,2.339003086,0.673389504,0.713694274,0.469236612,0
14930,1.567669392,1.732643843,0.630966389,0.853548765,0.449081957,0
14284,1.741319418,2.053075314,0.543176561,0.292185664,0.445760667,0
22357,1.835075855,1.88654089,0.7585405,0.184965149,0.455749094,0
22338,1.293144464,1.899334192,0.677767999,1.240299702,0.449081957,0
26744,1.761531949,1.863676906,0.739961879,0.526539505,0.459100038,0
29344,1.436534762,1.91991663,0.738030661,0.396387815,0.452410191,0
22358,1.713370562,1.820956826,0.77308039,0.644246101,0.455749094,0
22340,1.488031864,2.028770447,0.657662488,0.853557825,0.449081957,0
5536,1.544161081,1.854217768,0.716116303,0.442156583,0.462463558,1
25648,1.505190134,1.99795723,0.694646619,0.116234824,0.452410191,0
25649,1.421593547,2.315313101,0.750135568,0.371841609,0.472656876,1
32228,1.421593547,2.315313101,0.750433575,0.371841609,0.472656876,1
9187,1.41025281,1.936675429,0.766020544,0.727990806,0.452410191,0
15321,1.741340876,1.789162636,0.790453391,0.781539977,0.455749094,0
32230,1.421593547,2.34667325,0.752944377,0.463128775,0.472656876,1
22339,1.572573662,1.945535064,0.66038543,0.382683098,0.449081957,0
5165,1.480244756,1.751088619,0.802123192,0.878617346,0.455749094,0
5166,1.697255135,1.765685439,0.793202696,0.694033802,0.455749094,0
26745,1.532558918,1.918218732,0.772537184,1.077874064,0.459100038,0
878,1.462569714,2.190520763,0.724075231,0.29638198,0.469236612,0
32714,2.031680107,2.326217413,0.021469593,2.021388292,0.432600677,1
8567,1.480244756,1.610241771,0.815380607,0.164313033,0.452410191,0
5158,1.480244756,1.578877568,0.816921268,0.164313033,0.452410191,0
5220,1.747335672,2.807798624,0.797132819,0.975159764,0.476111114,1
27395,1.697255135,1.869997501,0.81545876,0.666792154,0.455749094,0
